vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm
113.0,0.0,409.96643783371474,251.94139333841852,0.1776229739189148,0.12152060121297836
114.0,0.0,410.2847732455029,252.11439067646313,0.1778271496295929,0.12162548303604126
115.0,0.0,410.83901468026875,252.24359293356557,0.1781819462776184,0.12170366942882538
116.0,0.0,411.4661832729091,252.21627703462934,0.17858274281024933,0.12168675661087036
117.0,0.0,411.9460262441198,252.59135924733846,0.17889143526554108,0.12191443890333176
118.0,0.0,412.3694421988682,252.51945952188476,0.17916198074817657,0.12187056243419647
119.0,0.0,412.77092073305363,252.68801059836608,0.17941972613334656,0.12197284400463104
120.0,0.0,413.45332911925834,252.76885798567216,0.17985700070858002,0.12202173471450806
121.0,0.0,413.7494037966231,253.04178193265287,0.18004794418811798,0.12218757718801498
122.0,0.0,413.8577099236641,253.2730534351145,0.18011844158172607,0.12232819199562073
123.0,0.0,414.19920827480524,253.5500574639254,0.18033859133720398,0.1224965751171112
124.0,0.0,414.62601223959945,253.57099585831736,0.1806122064590454,0.12250922620296478
125.0,0.0,414.8377808988764,253.5651334269663,0.18074791133403778,0.12250562012195587
126.0,0.0,415.3769270151886,253.5800102394903,0.18109367787837982,0.12251456081867218
127.0,0.0,416.0029847319481,253.75335782344163,0.18149611353874207,0.12261993438005447
128.0,0.0,416.29231123123816,253.6153315314279,0.1816810667514801,0.12253586202859879
129.0,0.0,416.55448933782264,253.64820426487094,0.18184950947761536,0.12255582958459854
130.0,0.0,417.1887651821862,253.80004498425552,0.18225745856761932,0.12264816462993622
131.0,0.0,417.51608594657375,253.7054006968641,0.18246720731258392,0.12259048223495483
132.0,0.0,417.9415444103264,253.78215626066188,0.1827409267425537,0.12263715267181396
133.0,0.0,418.3324726354196,253.76194218355317,0.18299202620983124,0.12262478470802307
134.0,0.0,418.7988903506263,253.75307441514613,0.18329180777072906,0.12261930108070374
135.0,0.0,419.233640631186,253.8259148238222,0.1835717260837555,0.12266361713409424
136.0,0.0,419.60360206806433,253.75012783364582,0.1838093101978302,0.12261737138032913
137.0,0.0,419.8720692010016,253.75717049852037,0.18398207426071167,0.12262162566184998
138.0,0.0,420.3957234257492,253.81928387024357,0.1843193769454956,0.12265940755605698
139.0,0.0,420.6169154228856,253.81863936133288,0.18446175754070282,0.12265897542238235
140.0,0.0,421.1462214411248,253.83374340949032,0.18480266630649567,0.12266810983419418
141.0,0.0,421.4953136679892,253.71301247771837,0.18502691388130188,0.1225944310426712
142.0,0.0,422.0507381146112,253.86882482854818,0.185385599732399,0.1226893737912178
143.0,0.0,422.50757000058456,253.79558075641552,0.18567967414855957,0.12264462560415268
144.0,0.0,422.86297409805735,253.83059666975024,0.18590901792049408,0.12266594171524048
145.0,0.0,423.178525678351,253.84988936764876,0.18611262738704681,0.12267766147851944
146.0,0.0,423.5804394046775,253.72980155917787,0.18637129664421082,0.12260431051254272
147.0,0.0,424.10647120663475,253.81065296110268,0.1867111623287201,0.12265358120203018
148.0,0.0,424.41014762292224,253.75479483900966,0.18690691888332367,0.12261942774057388
149.0,0.0,424.82975871313675,253.83430469751718,0.18717826902866364,0.12266791611909866
150.0,0.0,425.0911082169074,253.90326781908595,0.1873473972082138,0.12270999699831009
151.0,0.0,425.45889499566096,253.9902227364767,0.18758544325828552,0.12276305258274078
152.0,0.0,426.142527374963,253.72459307487424,0.18802589178085327,0.12260069698095322
153.0,0.0,426.3176191577973,253.8553910226747,0.18813975155353546,0.12268058210611343
